catalog_series	catalog_number	field_series	field_number	genus	epithet	country	island	extract	date	source
KU	314002	RMB	9527	Lepidodactylus	balioburius	Philippines	Batan	False	2008-05-30	ku_gekkonid_tissues.txt
KU	314001	RMB	9526	Lepidodactylus	balioburius	Philippines	Batan	False	2008-05-30	ku_gekkonid_tissues.txt
KU	326204	RMB	3803	Hemidactylus	frenatus	Philippines	Mindanao	False	2001-11-08	ku_gekkonid_tissues.txt
KU	311161	CDS	3210	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311162	CDS	3211	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	304851	RMB	5972	Luperosaurus	macgregori	Philippines	Babuyan claro	False	2006-03-14	ku_gekkonid_tissues.txt
KU	309330	RMB	7859	Cyrtodactylus	redimiculus	Philippines	Palawan	False	2007-03-31	ku_gekkonid_tissues.txt
KU	305571	CDS	2038	Cyrtodactylus	philippinicus	Philippines	Naga/Luzon	True	2006-07-03	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	302813	CDS	1123	Hemidactylus	frenatus	Philippines	Polillo	False	2001-03-03	ku_gekkonid_tissues.txt
KU	314091	RMB	9418	Hemiphyllodactylus	typus	Philippines	Mindanao	False	2008-04-28	ku_gekkonid_tissues.txt
KU	303849	RMB	5185	Cyrtodactylus	philippinicus	Philippines	Sibuyan	True	2005-03-23	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	303848	RMB	5184	Cyrtodactylus	philippinicus	Philippines	Sibuyan	True	2005-03-23	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	314803	RMB	9143	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-09	ku_gekkonid_tissues.txt
KU	314802	RMB	9142	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-09	ku_gekkonid_tissues.txt
KU	304410	RMB	5189	Hemidactylus	frenatus	Philippines	Sibuyan	False	2005-03-24	ku_gekkonid_tissues.txt
KU	314955	RMB	9140	Gehyra	mutilata	Philippines	Mindanao	False	2008-07-09	ku_gekkonid_tissues.txt
KU	314805	RMB	9145	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-09	ku_gekkonid_tissues.txt
KU	314804	RMB	9144	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-09	ku_gekkonid_tissues.txt
KU	305441	ELR	712	Gekko	gecko	Philippines	Mindoro	False	2006-09-20	ku_gekkonid_tissues.txt
KU	305801	CDS	2101	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-05	ku_gekkonid_tissues.txt
KU	305800	CDS	2100	Hemidactylus	frenatus	Philippines	Luzon	False	2006-07-05	ku_gekkonid_tissues.txt
KU	310095	RMB	8322	Cyrtodactylus	mamanwa	Philippines	Dinagat	False	2007-07-28	ku_gekkonid_tissues.txt
KU	314797	RMB	9090	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-07	ku_gekkonid_tissues.txt
KU	314834	RMB	9093	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-07	ku_gekkonid_tissues.txt
KU	314833	RMB	9092	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-07	ku_gekkonid_tissues.txt
KU	314798	RMB	9094	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-07	ku_gekkonid_tissues.txt
KU	324382	CDS	4465	Gekko	gecko	Philippines	Bohol	False	2009-07-31	ku_gekkonid_tissues.txt
KU	324416	CDS	5115	Hemidactylus	frenatus	Philippines	Masbate	False	2009-09-03	ku_gekkonid_tissues.txt
KU	324415	CDS	5114	Hemidactylus	frenatus	Philippines	Masbate	False	2009-09-03	ku_gekkonid_tissues.txt
KU	324393	CDS	5113	Gehyra	mutilata	Philippines	Masbate	False	2009-09-03	ku_gekkonid_tissues.txt
KU	324414	CDS	5112	Hemidactylus	frenatus	Philippines	Masbate	False	2009-09-03	ku_gekkonid_tissues.txt
KU	313816	RMB	9705	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2008-06-24	ku_gekkonid_tissues.txt
KU	311144	CDS	3191	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	307266	RMB	6988	Gehyra	oceanica	Solomon islands		False	2006-07-20	ku_gekkonid_tissues.txt
KU	311143	CDS	3190	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	314778	ACD	3755	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-04-21	ku_gekkonid_tissues.txt
KU	314779	ACD	3756	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-04-21	ku_gekkonid_tissues.txt
KU	324387	CDS	5024	Gekko	gecko	Philippines	Bohol	False	2009-08-08	ku_gekkonid_tissues.txt
KU	303923	RMB	5352	Gekko	mindorensis	Philippines	Lubang	False	2005-12-07	ku_gekkonid_tissues.txt
KU	303831	RMB	5350	Cyrtodactylus	philippinicus	Philippines	Lubang	False	2005-12-07	ku_gekkonid_tissues.txt
KU	303832	RMB	5351	Cyrtodactylus	philippinicus/sp	Philippines	Lubang	True	2005-12-07	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	321815	ACD	4901	Luperosaurus	angliit	Philippines	Luzon	False		ku_gekkonid_tissues.txt
KU	303833	RMB	5359	Cyrtodactylus	philippinicus	Philippines	Lubang	False	2005-12-08	ku_gekkonid_tissues.txt
KU	327082	ACD	5184	Cyrtodactylus	annulatus	Philippines	Mindanao	False	2009-08-21	ku_gekkonid_tissues.txt
KU	327083	ACD	5185	Cyrtodactylus	annulatus	Philippines	Mindanao	False	2009-08-21	ku_gekkonid_tissues.txt
KU	331846	RMB	15375	Gekko	gecko	Philippines	Cebu	False	2011-12-12	ku_gekkonid_tissues.txt
KU	327081	ACD	5168	Cyrtodactylus	annulatus	Philippines	Mindanao	False	2009-08-20	ku_gekkonid_tissues.txt
KU	326519	RMB	8905	Cyrtodactylus	philippinicus	Philippines	Polillo	False	2008-04-07	ku_gekkonid_tissues.txt
		JAM	1337	Gekko	monarchus	Philippines	Palawan	True		gekkonid_lab_work.txt
KU	328391	DSM	1217	Gehyra	lacerata	Thailand		False	2005-02-21	ku_gekkonid_tissues.txt
KU	304116	RMB	5226	Cosymbotus	platyurus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	304117	RMB	5227	Cosymbotus	platyurus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	304114	RMB	5224	Cosymbotus	platyurus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	304115	RMB	5225	Cosymbotus	platyurus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	309629	RMB	7875	Gekko	gecko	Philippines	Palawan	False	2007-04-02	ku_gekkonid_tissues.txt
KU	309628	RMB	7874	Gekko	gecko	Philippines	Palawan	False	2007-04-02	ku_gekkonid_tissues.txt
KU	303913	RMB	5220	Gekko	cf monarchus/mindorensis	Philippines	Lubang	True	2005-12-06	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	304111	RMB	5221	Cosymbotus	platyurus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	309288	RMB	7878	Gekko	palawanensis	Philippines	Palawan	False	2007-04-02	ku_gekkonid_tissues.txt
KU	303932	RMB	5375	Gekko	mindorensis	Philippines	Lubang	False	2005-12-08	ku_gekkonid_tissues.txt
KU	290439	RAX	2080	Lygodactylus	conraui	Ghana		False	1998-05-31	ku_gekkonid_tissues.txt
KU	304118	RMB	5228	Cosymbotus	platyurus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	303980	RMB	5229	Hemidactylus	frenatus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
		RMB	3585	Cyrtodactylus	philippinicus	Philippines	Bicol	True		gekkonid_lab_work.txt
		RMB	3584	Cyrtodactylus	philippinicus	Philippines	Bicol	True		gekkonid_lab_work.txt
KU	307023	RMB	6337	Gekko	sp 1/sp.	Philippines	Dalupiri	True	2006-09-10	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	307022	RMB	6336	Gekko	sp.	Philippines	Dalupiri	False	2006-09-10	ku_gekkonid_tissues.txt
KU	307455	RMB	6332	Cyrtodactylus	philippinicus	Philippines	Polillo	True	2006-07-24	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	314090	RMB	9417	Hemiphyllodactylus	typus	Philippines	Mindanao	False	2008-04-28	ku_gekkonid_tissues.txt
KU	307025	RMB	6339	Gekko	sp.	Philippines	Dalupiri	False	2006-09-10	ku_gekkonid_tissues.txt
KU	307024	RMB	6338	Gekko	sp 1/sp.	Philippines	Dalupiri	True	2006-09-10	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	328385	DSM	720	Hemidactylus	craspedotus	Thailand		False	2003-07-22	ku_gekkonid_tissues.txt
KU	320019	ACD	4018	Cyrtodactylus	agusanensis	Philippines	Mindanao	False	2008-10-28	ku_gekkonid_tissues.txt
KU	304166	CDS	719	Gekko	gecko	Philippines	Semirara	False	2004-11-19	ku_gekkonid_tissues.txt
KU	304161	CDS	718	Gekko	gecko	Philippines	Semirara	False	2004-11-19	ku_gekkonid_tissues.txt
KU	307639	RMB	6195	Pseudogekko	smaragdinus	Philippines	Polillo	False	2006-07-21	ku_gekkonid_tissues.txt
KU	307638	RMB	6194	Pseudogekko	smaragdinus	Philippines	Polillo	False	2006-07-21	ku_gekkonid_tissues.txt
KU	320015	ACD	3919	Cyrtodactylus	agusanensis	Philippines	Mindanao	False	2008-10-26	ku_gekkonid_tissues.txt
KU	307640	RMB	6196	Pseudogekko	smaragdinus	Philippines	Polillo	False	2006-07-21	ku_gekkonid_tissues.txt
KU	307060	RMB	6429	Gekko	sp.	Philippines	Panay	True	2006-09-30	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	307059	RMB	6425	Gekko	sp.	Philippines	Panay	False	2006-09-29	ku_gekkonid_tissues.txt
KU	326432	RMB	3107	Gekko	monarchus	Philippines	Palawan	False	2001-01-20	ku_gekkonid_tissues.txt
KU	302602	CDS	827	Cosymbotus	platyurus	Philippines	Mindoro	False	2001-02-02	ku_gekkonid_tissues.txt
KU	302802	CDS	821	Hemidactylus	frenatus	Philippines	Tablas	False	2001-01-31	ku_gekkonid_tissues.txt
KU	302801	CDS	820	Hemidactylus	frenatus	Philippines	Tablas	False	2001-01-31	ku_gekkonid_tissues.txt
KU	302803	CDS	822	Hemidactylus	frenatus	Philippines	Tablas	False	2001-01-31	ku_gekkonid_tissues.txt
KU	319844	RMB	11670	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2009-04-09	ku_gekkonid_tissues.txt
KU	302603	CDS	829	Cosymbotus	platyurus	Philippines	Mindoro	False	2001-02-02	ku_gekkonid_tissues.txt
KU	302664	CDS	828	Gehyra	mutilata	Philippines	Mindoro	False	2001-02-02	ku_gekkonid_tissues.txt
KU	310100	RMB	8427	Cyrtodactylus	mamanwa	Philippines	Dinagat	False	2007-08-01	ku_gekkonid_tissues.txt
		BSI	1140	Gekko				True		gekkonid_lab_work.txt
KU	314822	RMB	10298	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-16	ku_gekkonid_tissues.txt
KU	314823	RMB	10299	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-07-16	ku_gekkonid_tissues.txt
KU	326208	RMB	2961	Gekko	romblon	Philippines	Sibuyan	True	2001-01-02	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	305440	ELR	711	Gekko	gecko	Philippines	Mindoro	False	2006-09-20	ku_gekkonid_tissues.txt
KU	302756	CDS	629	Hemidactylus	frenatus	Philippines	Semirara	False	2000-11-15	ku_gekkonid_tissues.txt
KU	305442	ELR	713	Gekko	gecko	Philippines	Mindoro	False	2006-09-20	ku_gekkonid_tissues.txt
KU	305443	ELR	714	Gekko	gecko	Philippines	Mindoro	False	2006-09-20	ku_gekkonid_tissues.txt
KU	305444	ELR	715	Gekko	gecko	Philippines	Mindoro	False	2006-09-20	ku_gekkonid_tissues.txt
KU	305445	ELR	716	Gekko	gecko	Philippines	Mindoro	False	2006-09-20	ku_gekkonid_tissues.txt
KU	311403	ELR	1509	Hemidactylus	frenatus	Philippines	Palawan	False	2007-06-25	ku_gekkonid_tissues.txt
KU	311404	ELR	1508	Hemiphyllodactylus	typus?	Philippines	Palawan	False	2007-06-25	ku_gekkonid_tissues.txt
KU	320401	CDS	3870	Hemidactylus	frenatus	Philippines	Lubang	False		ku_gekkonid_tissues.txt
KU	304927	RMB	6048	Gekko	rossi	Philippines	Calayan	False	2006-03-20	ku_gekkonid_tissues.txt
KU	309365	RMB	8043	Cyrtodactylus	annulatus	Philippines	Camiguin sur	False	2007-06-03	ku_gekkonid_tissues.txt
KU	304919	RMB	6040	Gekko	rossi	Philippines	Calayan	False	2006-03-20	ku_gekkonid_tissues.txt
KU	304924	RMB	6045	Gekko	rossi	Philippines	Calayan	False	2006-03-20	ku_gekkonid_tissues.txt
KU	304923	RMB	6044	Gekko	rossi	Philippines	Calayan	False	2006-03-20	ku_gekkonid_tissues.txt
KU	311303	CDS	3197	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311148	CDS	3196	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311147	CDS	3195	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	309340	CDS	3194	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311146	CDS	3193	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311145	CDS	3192	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	309321	RMB	7648	Cyrtodactylus	tautbatorum	Philippines	Palawan	False	2007-03-23	ku_gekkonid_tissues.txt
KU	309322	RMB	7649	Cyrtodactylus	tautbatorum	Philippines	Palawan	False	2007-03-23	ku_gekkonid_tissues.txt
KU	309319	RMB	7646	Cyrtodactylus	tautbatorum	Philippines	Palawan	False	2007-03-23	ku_gekkonid_tissues.txt
KU	309320	RMB	7647	Cyrtodactylus	tautbatorum	Philippines	Palawan	False	2007-03-23	ku_gekkonid_tissues.txt
KU	309318	RMB	7645	Cyrtodactylus	tautbatorum	Philippines	Palawan	False	2007-03-23	ku_gekkonid_tissues.txt
KU	309284	RMB	7642	Gekko	palawanensis	Philippines	Palawan	False	2007-03-23	ku_gekkonid_tissues.txt
KU	311150	CDS	3199	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311149	CDS	3198	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
		RMB	3969	Gekko				True		gekkonid_lab_work.txt
KU	302588	CDS	537	Cosymbotus	platyurus	Philippines	Masbate	False	2001-01-24	ku_gekkonid_tissues.txt
KU	302587	CDS	536	Cosymbotus	platyurus	Philippines	Masbate	False	2001-01-24	ku_gekkonid_tissues.txt
KU	302586	CDS	535	Cosymbotus	platyurus	Philippines	Masbate	False	2001-01-24	ku_gekkonid_tissues.txt
KU	302585	CDS	534	Cosymbotus	platyurus	Philippines	Masbate	False	2001-01-24	ku_gekkonid_tissues.txt
KU	302584	CDS	531	Cosymbotus	platyurus	Philippines	Masbate	False	2001-01-24	ku_gekkonid_tissues.txt
KU	302657	CDS	530	Gehyra	mutilata	Philippines	Masbate	False	2001-01-24	ku_gekkonid_tissues.txt
KU	302589	CDS	538	Cosymbotus	platyurus	Philippines	Masbate	False	2001-01-24	ku_gekkonid_tissues.txt
KU	313980	RMB	9558	Gekko	porosus	Philippines	Sabtang	False	2008-06-06	ku_gekkonid_tissues.txt
KU	313978	RMB	9554	Gekko	porosus	Philippines	Sabtang	False	2008-06-05	ku_gekkonid_tissues.txt
KU	313979	RMB	9555	Gekko	porosus	Philippines	Sabtang	False	2008-06-05	ku_gekkonid_tissues.txt
KU	314009	RMB	9556	Lepidodactylus	balioburius	Philippines	Sabtang	False	2008-06-05	ku_gekkonid_tissues.txt
KU	313990	RMB	9551	Gekko	mindorensis	Philippines	Sabtang	False	2008-06-05	ku_gekkonid_tissues.txt
KU	313977	RMB	9552	Gekko	porosus	Philippines	Sabtang	False	2008-06-05	ku_gekkonid_tissues.txt
KU	305565	CWL	326	Cyrtodactylus	mamanwa	Philippines	Dinagat	False	2006-06-24	ku_gekkonid_tissues.txt
KU	314790	RMB	9392	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-04-24	ku_gekkonid_tissues.txt
KU	314791	RMB	9393	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-04-24	ku_gekkonid_tissues.txt
KU	314789	RMB	9391	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2008-04-24	ku_gekkonid_tissues.txt
KU	311158	CDS	3207	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311157	CDS	3206	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311156	CDS	3205	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311155	CDS	3204	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311154	CDS	3203	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311153	CDS	3202	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311152	CDS	3201	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311151	CDS	3200	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311160	CDS	3209	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
KU	311159	CDS	3208	Cyrtodactylus	gubaot	Philippines	Leyte	False	2007-11-02	ku_gekkonid_tissues.txt
		FMNH	263234	Cyrtodactylus	intermedius	Cambodia		True		gekkonid_lab_work.txt
KU	326243	RMB	8955	Pseudogekko	compressicorpus	Philippines	Leyte	False	2008-04-17	ku_gekkonid_tissues.txt
KU	304617	RMB	5737	Gekko	sp.	Philippines	Camiguin norte	False	2006-03-07	ku_gekkonid_tissues.txt
KU	304610	RMB	5730	Gekko	sp.	Philippines	Camiguin norte	False	2006-03-06	ku_gekkonid_tissues.txt
KU	304611	RMB	5731	Gekko	sp.	Philippines	Camiguin norte	False	2006-03-06	ku_gekkonid_tissues.txt
		LG	7364	Gekko	gecko	Cambodia	Kampong speu province	True		gekkonid_lab_work.txt
KU	326546	ACD	899	Gekko	mindorensis	Philippines	Luzon	True	1999-03-19	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
		LSUHC	4824	Gekko	monarchus	Malaysia	Selangor	True		gekkonid_lab_work.txt
KU	303996	RMB	5641	Pseudogekko	smaragdinus	Philippines	Polillo	False	2005-12-19	ku_gekkonid_tissues.txt
KU	303997	RMB	5642	Pseudogekko	smaragdinus	Philippines	Polillo	False	2005-12-20	ku_gekkonid_tissues.txt
KU	303998	RMB	5643	Pseudogekko	smaragdinus	Philippines	Polillo	False	2005-12-20	ku_gekkonid_tissues.txt
KU	303999	RMB	5644	Pseudogekko	smaragdinus	Philippines	Polillo	False	2005-12-20	ku_gekkonid_tissues.txt
KU	304000	RMB	5645	Pseudogekko	smaragdinus	Philippines	Polillo	False	2005-12-20	ku_gekkonid_tissues.txt
KU	304001	RMB	5646	Pseudogekko	smaragdinus	Philippines	Polillo	False	2005-12-20	ku_gekkonid_tissues.txt
KU	305564	CDS	2000	Cyrtodactylus	mamanwa	Philippines	Dinagat	False	2006-06-24	ku_gekkonid_tissues.txt
KU	305765	CDS	2006	Hemidactylus	frenatus	Philippines	Dinagat	False	2006-06-24	ku_gekkonid_tissues.txt
KU	319661	RMB	11746	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2009-04-10	ku_gekkonid_tissues.txt
KU	319652	RMB	11297	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2009-04-04	ku_gekkonid_tissues.txt
KU	212614	WED	57561	Phyllodactylus	clinatus	Peru		False	1989-03-01	ku_gekkonid_tissues.txt
KU	303920	RMB	5345	Gekko	mindorensis	Philippines	Lubang	False	2005-12-07	ku_gekkonid_tissues.txt
KU	303919	RMB	5344	Gekko	mindorensis	Philippines	Lubang	False	2005-12-07	ku_gekkonid_tissues.txt
KU	303922	RMB	5347	Gekko	mindorensis	Philippines	Lubang	False	2005-12-07	ku_gekkonid_tissues.txt
KU	303921	RMB	5346	Gekko	mindorensis	Philippines	Lubang	False	2005-12-07	ku_gekkonid_tissues.txt
KU	303918	RMB	5343	Gekko	mindorensis	Philippines	Lubang	False	2005-12-07	ku_gekkonid_tissues.txt
KU	303917	RMB	5342	Gekko	mindorensis	Philippines	Lubang	False	2005-12-07	ku_gekkonid_tissues.txt
KU	303830	RMB	5349	Cyrtodactylus	philippinicus/sp	Philippines	Lubang	True	2005-12-07	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	303829	RMB	5348	Cyrtodactylus	philippinicus	Philippines	Lubang	False	2005-12-07	ku_gekkonid_tissues.txt
KU	305138	CDS	31	Gekko	gigante/cf mindorensis	Philippines	S gigante/Panay	True	2004-09-06	ku_gekkonid_tissues.txt/gekkonid_lab_work.txt
KU	320541	ELR	1579	Luperosaurus	n. sp. "gul"	Philippines	Palawan	False	2007-07-05	ku_gekkonid_tissues.txt
KU	327084	ACD	5193	Cyrtodactylus	annulatus	Philippines	Mindanao	False	2009-08-22	ku_gekkonid_tissues.txt
KU	311500	KU-FS	337	Gekko	palmatus	China		False	2005-05-03	ku_gekkonid_tissues.txt
KU	303983	RMB	5239	Hemidactylus	frenatus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	303982	RMB	5238	Hemidactylus	frenatus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	328386	DSM	1202	Hemidactylus	platyurus	Thailand		False	2003-07-22	ku_gekkonid_tissues.txt
KU	304119	RMB	5231	Cosymbotus	platyurus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	303900	RMB	5230	Gehyra	mutilata	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	303960	RMB	5233	Gekko	gecko	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	303981	RMB	5232	Hemidactylus	frenatus	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	303962	RMB	5235	Gekko	gecko	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	303961	RMB	5234	Gekko	gecko	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	303964	RMB	5237	Gekko	gecko	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
KU	303963	RMB	5236	Gekko	gecko	Philippines	Lubang	False	2005-12-06	ku_gekkonid_tissues.txt
		ACD	1445	Gekko		Philippines	Luzon	True		gekkonid_lab_work.txt
KU	319845	RMB	11714	Cyrtodactylus	sp	Philippines	Mindanao	False	2009-04-11	ku_gekkonid_tissues.txt
KU	321501	RMB	11717	Hemidactylus	platyurus	Philippines	Mindanao	False	2009-04-11	ku_gekkonid_tissues.txt
KU	324370	CDS	4659	Cyrtodactylus	annulatus	Philippines	Bohol	False	2009-08-02	ku_gekkonid_tissues.txt
KU	321495	RMB	11711	Gekko	gecko	Philippines	Mindanao	False	2009-04-11	ku_gekkonid_tissues.txt
KU	319658	RMB	11712	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2009-04-11	ku_gekkonid_tissues.txt
KU	329533	RMB	14310	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2011-06-20	ku_gekkonid_tissues.txt
KU	321496	RMB	11719	Gekko	gecko	Philippines	Mindanao	False	2009-04-11	ku_gekkonid_tissues.txt
KU	323183	RMB	10597	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2009-06-19	ku_gekkonid_tissues.txt
KU	323182	RMB	10596	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2009-06-19	ku_gekkonid_tissues.txt
KU	326559	RMB	3040	Hemidactylus	frenatus	Philippines	Palawan	False	2002-01-16	ku_gekkonid_tissues.txt
KU	330065	RMB	14765	Lepidodactylus	lugubris	Philippines	Luzon	False	2011-07-12	ku_gekkonid_tissues.txt
KU	304916	RMB	6037	Gekko	sp. 2	Philippines	Calayan	False	2006-03-20	ku_gekkonid_tissues.txt
KU	323167	RMB	11889	Cyrtodactylus	philippinicus	Philippines	Luzon	False	2009-05-22	ku_gekkonid_tissues.txt
		RMB	514	Gekko	mindorensis	Philippines	Mindoro	True		gekkonid_lab_work.txt
		RMB	515	Gekko	mindorensis	Philippines	Mindoro	True		gekkonid_lab_work.txt
KU	319656	RMB	11404	Cyrtodactylus	jambangan	Philippines	Mindanao	False	2009-04-06	ku_gekkonid_tissues.txt
KU	320018	ACD	3928	Cyrtodactylus	agusanensis	Philippines	Mindanao	False	2008-10-26	ku_gekkonid_tissues.txt
KU	320009	ACD	3922	Cyrtodactylus	annulatus	Philippines	Mindanao	False	2008-10-26	ku_gekkonid_tissues.txt
KU	320017	ACD	3923	Cyrtodactylus	agusanensis	Philippines	Mindanao	False	2008-10-26	ku_gekkonid_tissues.txt
KU	320016	ACD	3920	Cyrtodactylus	agusanensis	Philippines	Mindanao	False	2008-10-26	ku_gekkonid_tissues.txt
KU	320008	ACD	3921	Cyrtodactylus	annulatus	Philippines	Mindanao	False	2008-10-26	ku_gekkonid_tissues.txt
KU	331333	KUHFS	37	Cyrtopodion	elongatus	Mongolia		False	2011-07-18	ku_gekkonid_tissues.txt
KU	306612	RMB	6455	Cyrtodactylus	philippinicus	Philippines	Mindoro	False	2006-10-03	ku_gekkonid_tissues.txt
KU	302788	CDS	1371	Hemidactylus	frenatus	Philippines	Sibuyan	False	2001-03-20	ku_gekkonid_tissues.txt
KU	302607	CDS	833	Cosymbotus	platyurus	Philippines	Mindoro	False	2001-02-02	ku_gekkonid_tissues.txt
KU	302604	CDS	830	Cosymbotus	platyurus	Philippines	Mindoro	False	2001-02-02	ku_gekkonid_tissues.txt
KU	302605	CDS	831	Cosymbotus	platyurus	Philippines	Mindoro	False	2001-02-02	ku_gekkonid_tissues.txt
KU	302616	CDS	836	Cosymbotus	platyurus	Philippines	Mindoro	False	2001-02-03	ku_gekkonid_tissues.txt
KU	302617	CDS	837	Cosymbotus	platyurus	Philippines	Mindoro	False	2001-02-03	ku_gekkonid_tissues.txt
