Catalog#	Class/FullTaxonName	Order/FullTaxonName	Family/FullTaxonName	Species/FullTaxonName	TypeStatus	Determination	LoanReturnPhysicalObject	Preparation	Field#	Status	Country	IslandGroup	Island	State	County	LocalityName	Elevation	ElevUnit	LatLongType	Latitude1	Longitude1	LatLongUnits	Collectors	Date Collected	Habitat/Natural History/Remarks	Sex	SVL (mm)	Mass (g)	photo? 
303925	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5368	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303925	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5368	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303926	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5369	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303926	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5369	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303927	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5370	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303927	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5370	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303928	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5371	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303928	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5371	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303929	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5372	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303929	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5372	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303930	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5373	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303930	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5373	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303931	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5374	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303931	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5374	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303932	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5375	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303932	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5375	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	08/Dec/2005					No
303933	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5490	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303933	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5490	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303934	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5491	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303934	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5491	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303935	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5492	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303935	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5492	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303936	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5493	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303936	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5493	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303937	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5494	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303937	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5494	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303938	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5495	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303938	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5495	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303939	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5496	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303939	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5496	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303940	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5497	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303940	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5497	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303941	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5498	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303941	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5498	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303942	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5499	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303942	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5499	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	10/Dec/2005					No
303943	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5541	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	12/Dec/2005					No
303943	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5541	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	12/Dec/2005					No
303944	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5542	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	12/Dec/2005					No
303944	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5542	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	12/Dec/2005					No
303945	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5543	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	12/Dec/2005					No
303945	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5543	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	12/Dec/2005					No
303946	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5563	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	14/Dec/2005					No
303946	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5563	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	14/Dec/2005					No
303947	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5564	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	14/Dec/2005					No
303947	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5564	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	14/Dec/2005					No
303948	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5565	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	14/Dec/2005					No
303948	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5565	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	14/Dec/2005					No
303949	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5566	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	14/Dec/2005					No
303949	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5566	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	14/Dec/2005					No
303950	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5567	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	14/Dec/2005					No
303950	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5567	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	14/Dec/2005					No
303951	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	RMB 5568	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	14/Dec/2005					No
303951	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis	10003901 ...	ETOH: 1; tissue: 100	RMB 5568	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province	Municipality of Lubang	Barangay Vigo							"1, Brown, Rafe; 2, Linkem, Charles; 3, Yugente, Viscente"	14/Dec/2005					No
303952	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	ELR 338	tissue	Philippines	Mindoro PAIC	Mindoro Island	Occidental Mindoro Province	Municipality of Sablayan	"Barangay Batong Buhay, Batulai, Mt. Siburan"			Point	13.7955000__	120.1596500__		"1, Rico, Edmund"	14/Feb/2006					No
303953	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	ELR 340	tissue	Philippines	Mindoro PAIC	Mindoro Island	Occidental Mindoro Province	Municipality of Sablayan	"Barangay Batong Buhay, Batulai, Mt. Siburan"			Point	13.7955000__	120.1596500__		"1, Rico, Edmund"	14/Feb/2006					No
303954	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	ELR 373	tissue	Philippines	Mindoro PAIC	Mindoro Island	Occidental Mindoro Province	Municipality of Sablayan	"Barangay Batong Buhay, Batulai, Mt. Siburan"			Point	13.7955000__	120.1596500__		"1, Rico, Edmund"	15/Feb/2006					No
303955	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	ELR 388	tissue	Philippines	Mindoro PAIC	Mindoro Island	Occidental Mindoro Province	Municipality of Sablayan	"Barangay Batong Buhay, Batulai, Mt. Siburan"			Point	13.7955000__	120.1596500__		"1, Rico, Edmund"	15/Feb/2006					No
303956	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	ELR 390	tissue	Philippines	Mindoro PAIC	Mindoro Island	Occidental Mindoro Province	Municipality of Sablayan	"Barangay Batong Buhay, Batulai, Mt. Siburan"			Point	13.7955000__	120.1596500__		"1, Rico, Edmund"	15/Feb/2006					No
303957	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	ELR 391	tissue	Philippines	Mindoro PAIC	Mindoro Island	Occidental Mindoro Province	Municipality of Sablayan	"Barangay Batong Buhay, Batulai, Mt. Siburan"			Point	13.7955000__	120.1596500__		"1, Rico, Edmund"	15/Feb/2006					No
303958	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	ELR 393	tissue	Philippines	Mindoro PAIC	Mindoro Island	Occidental Mindoro Province	Municipality of Sablayan	"Barangay Batong Buhay, Batulai, Mt. Siburan"			Point	13.7955000__	120.1596500__		"1, Rico, Edmund"	15/Feb/2006					No
303959	Reptilia	Sauria	Gekkonidae	Gekko mindorensis		Gekko mindorensis		ETOH: 1; tissue: 100	ELR 394	tissue	Philippines	Mindoro PAIC	Mindoro Island	Occidental Mindoro Province	Municipality of Sablayan	"Barangay Batong Buhay, Batulai, Mt. Siburan"			Point	13.7955000__	120.1596500__		"1, Rico, Edmund"	15/Feb/2006					No
303960	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		ETOH: 1; tissue: 100	RMB 5233	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province		"Municipality of Lubang, Barangay Parasio: NA"			Point	13.8486500__	120.1226500__	DecimalDegrees	"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	06/Dec/2005					No
303960	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko	10003901 ...	ETOH: 1; tissue: 100	RMB 5233	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province		"Municipality of Lubang, Barangay Parasio: NA"			Point	13.8486500__	120.1226500__	DecimalDegrees	"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	06/Dec/2005					No
303961	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		ETOH: 1; tissue: 100	RMB 5234	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province		"Municipality of Lubang, Barangay Parasio: NA"			Point	13.8486500__	120.1226500__	DecimalDegrees	"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	06/Dec/2005					No
303961	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko	10003901 ...	ETOH: 1; tissue: 100	RMB 5234	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province		"Municipality of Lubang, Barangay Parasio: NA"			Point	13.8486500__	120.1226500__	DecimalDegrees	"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	06/Dec/2005					No
303962	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko		ETOH: 1; tissue: 100	RMB 5235	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province		"Municipality of Lubang, Barangay Parasio: NA"			Point	13.8486500__	120.1226500__	DecimalDegrees	"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	06/Dec/2005					No
303962	Reptilia	Sauria	Gekkonidae	Gekko gecko		Gekko gecko	10003901 ...	ETOH: 1; tissue: 100	RMB 5235	tissue	Philippines	Lubang PAIC	Lubang Island	Occidental Mindoro Province		"Municipality of Lubang, Barangay Parasio: NA"			Point	13.8486500__	120.1226500__	DecimalDegrees	"1, Brown, Rafe; 2, Siler, Cameron; 3, Linkem, Charles ..."	06/Dec/2005					No
