Tower	Box	Cell	Field Number	Genus	Species	Country	Island	Province	Municipality	Barangay	Local Area Name	Column1	Column2														
I	125	49	CWL 074	Gekko	gecko	Philippines	Cebu Is.	Cebu	Alcoy																		
I	125	59	CWL 082	Gekko	gecko	Philippines	Cebu Is.	Cebu	Alcoy																		
I	125	60	CWL 083	Gekko	gecko	Philippines	Cebu Is.	Cebu	Alcoy																		
I	125	61	CWL 084	Gekko	gecko	Philippines	Cebu Is.	Cebu	Alcoy																		
AD	436	C3	DSM 1635	Gekko	gecko	Philippines	Luzon	Bulacan	Doña Remedios Trinidad (DRT)	Barangay Norzagaray; AWAT Office; Angat Waterched																	
AD	436	C4	DSM 1636	Gekko	gecko	Philippines	Luzon	Bulacan	Doña Remedios Trinidad (DRT)	Barangay Norzagaray; AWAT Office; Angat Waterched																	
AD	436	C5	DSM 1637	Gekko	gecko	Philippines	Luzon	Bulacan	Doña Remedios Trinidad (DRT)	Barangay Norzagaray; AWAT Office; Angat Waterched																	
AD	436	C6	DSM 1638	Gekko	gecko	Philippines	Luzon	Bulacan	Doña Remedios Trinidad (DRT)	Barangay Norzagaray; AWAT Office; Angat Waterched																	
AD	436	D3	DSM 1644	Gekko	gecko	Philippines	Luzon	Bulacan	Doña Remedios Trinidad (DRT)	Barangay Norzagaray; AWAT Office; Angat Waterched																	
K	154	B2	ELR 727	Gekko	gecko	Philippines				Malpalon																	
K	154	B3	ELR 728	Gekko	gecko	Philippines				Malpalon																	
K	154	C3	ELR 737	Gekko	gecko	Philippines				Malpalon																	
S	285	G3	RMB 10551	Gekko	gecko	Philippines	Luzon	Laguna	Los Banos	Batong Malake	Mt. Makiling																
V	323	G8	RMB 11711	Gekko	gecko	Philippines	Mindanao	Zamboanga City	Pasanonca	Pasanoca	"Intake Station, Pasonanca Natural Park"																
V	323	H7	RMB 11719	Gekko	gecko	Philippines	Mindanao	Zamboanga City	Pasanonca	Pasanoca	"Intake Station, Pasonanca Natural Park"																
Z	382	B1	RMB 13762	Gekko	gecko	Philippines	Luzon	Albay	Malinao	Tanawan																	
Z	382	B2	RMB 13763	Gekko	gecko	Philippines	Luzon	Albay	Malinao	Tanawan																	
Z	382	B3	RMB 13764	Gekko	gecko	Philippines	Luzon	Albay	Malinao	Tanawan																	
Z	382	B5	RMB 13766	Gekko	gecko	Philippines	Luzon	Albay	Malinao	Tanawan																	
Z	382	B6	RMB 13767	Gekko	gecko	Philippines	Luzon	Albay	Malinao	Tanawan																	
Z	382	B7	RMB 13768	Gekko	gecko	Philippines	Luzon	Albay	Malinao	Tanawan																	
Z	382	B8	RMB 13769	Gekko	gecko	Philippines	Luzon	Albay	Malinao	Tanawan																	
Z	382	B9	RMB 13770	Gekko	gecko	Philippines	Luzon	Albay	Malinao	Tanawan																	
AB	415	C1	RMB 15112	Gekko	gecko	Philippines	Luzon	Cagayan	Gonzaga	Magrafil	"Mt. Cagua, Site 2, 680 m"																
AD	445	D1	RMB 15322	Gekko	gecko	Philippines	Cebu Isl.	Cebu	Argao		Mt. Lantoy; N 9.901°; E: 123.530°; 400 masl																
AD	445	E4	RMB 15334	Gekko	gecko	Philippines	Cebu Isl.	Cebu	Argao		Mt. Lantoy; N 9.901°; E: 123.530°; 400 masl																
B	20	B1	RMB 3016	Gekko	gecko	Philippines	Palawan	Nara	estrella falls																		
B	20	A3	RMB 3024	Gekko	gecko	Philippines	Palawan	Nara	estrella falls																		
F	89	51	RMB 3213	Gekko	gecko				Negros																		
F	89	63	RMB 3231	Gekko	gecko				Negros																		
J	143	F4	RMB 335	Gekko	gecko																						
F	87	50	RMB 3409	Gekko	gecko	Philippines	Luzon		Mt Isarog																		
A	1	E5	RMB 4210	Gekko	gecko	Philippines	Luzon		Callao Caves																		
A	5	F4	RMB 4372	Gekko	gecko	Philippines	Leyte		Baybay																		
A	7	F5	RMB 4410	Gekko	gecko	Philippines	Luzon		Subic Bay																		
D	56	48	RMB 4623	Gekko	gecko	Philippines	Luzon	Zambales																			
D	48	33	RMB 5034	Gekko	gecko	Philippines			Dubduban																		
D	48	43	RMB 5038	Gekko	gecko	Philippines			Dubduban																		
D	48	40	RMB 5039	Gekko	gecko	Philippines			Dubduban																		
D	51	11	RMB 5135	Gekko	gecko	Philippines	Romblon	Romblon	Cajimos																		
C	35	Loose	RMB 517	Gekko	gecko	Philippines	Mindoro			Tamaraw Falls																	
C	35	Loose	RMB 518	Gekko	gecko	Philippines	Mindoro			Tamaraw Falls																	
G	102	B7	RMB 5233	Gekko	gecko	Philippines	Lubang																				
G	102	B8	RMB 5234	Gekko	gecko	Philippines	Lubang																				
G	102	B9	RMB 5235	Gekko	gecko	Philippines	Lubang																				
G	102	C1	RMB 5236	Gekko	gecko	Philippines	Lubang																				
G	102	C2	RMB 5237	Gekko	gecko	Philippines	Lubang																				
G	102	E5	RMB 5258	Gekko	gecko	Philippines	Lubang																				
G	102	E6	RMB 5259	Gekko	gecko	Philippines	Lubang																				
G	102	E7	RMB 5260	Gekko	gecko	Philippines	Lubang																				
G	102	G8	RMB 5279	Gekko	gecko	Philippines	Lubang																				
G	102	G9	RMB 5280	Gekko	gecko	Philippines	Lubang																				
G	102	H1	RMB 5281	Gekko	gecko	Philippines	Lubang																				
G	102	H2	RMB 5282	Gekko	gecko	Philippines	Lubang																				
G	103	E1	RMB 5336	Gekko	gecko	Philippines	Lubang																				
G	103	E2	RMB 5337	Gekko	gecko	Philippines	Lubang																				
M	187	G9	RMB 7467	Gekko	gecko		Irawan																				
M	192	F5	RMB 7874	Gekko	gecko																						
M	192	F6	RMB 7875	Gekko	gecko																						
M	193	B6	RMB 7920	Gekko	gecko		Quezon																				
M	193	B7	RMB 7921	Gekko	gecko		Quezon																				
Q	241	H6	RMB 8260	Gekko	gecko	Philippines	Camiguin Sur	Camiguin	Mambajao	Balintawak	Hotsprings																
Q	241	H7	RMB 8261	Gekko	gecko	Philippines	Camiguin Sur	Camiguin	Mambajao	Balintawak	Hotsprings																
Q	241	H8	RMB 8262	Gekko	gecko	Philippines	Camiguin Sur	Camiguin	Mambajao	Balintawak	Hotsprings																
Q	241	H9	RMB 8263	Gekko	gecko	Philippines	Camiguin Sur	Camiguin	Mambajao	Balintawak	Hotsprings																
R	261	A1	RMB 8744	Gekko	gecko	Philippines	Tablas	Romblon	Odiongan	Hinagoman	Durubiutana																
S	283	F7	RMB 9108	Gekko	gecko	Philippines	Mindanao	Zamboanga	Pasonanca	"Pasonanca Natural Park, Tumaga River"																	
E	74	32	CDS 048	Gekko	gigante	Philippines	N. Gigante	Iloilo	Carles	Granada	"Bakwitan Cave, 20m"																
E	74	33	CDS 049	Gekko	gigante	Philippines	N. Gigante	Iloilo	Carles	Granada	"Bakwitan Cave, 20m"																
E	74	34	CDS 050	Gekko	gigante	Philippines	N. Gigante	Iloilo	Carles	Asluman	"Langub Cave, 5m"																
E	74	35	CDS 051	Gekko	gigante	Philippines	N. Gigante	Iloilo	Carles	Asluman	"Langub Cave, 5m"																
E	74	37	CDS 053	Gekko	gigante	Philippines	N. Gigante	Iloilo	Carles	Asluman	"Langub Cave, 5m"																
B	20	C6	RMB 2245	Gekko	gigante	Philippines	Gigante																				
B	20	A1	RMB 2246	Gekko	gigante	Philippines	Gigante																				
B	20	C5	RMB 2247	Gekko	gigante	Philippines	Gigante																				
B	20	A2	RMB 2248	Gekko	gigante	Philippines	Gigante																				
Z	378	F2	HOFH 89053103	Gekko	hokouensis																						
Z	378	F1	HOFH 10061401	Gekko	japonicus	Japan																					
Z	378	E9	HOFH 10061402	Gekko	japonicus	Japan																					
Z	378	F4	HOFH 89053101	Gekko	kikuchii																						
Z	378	F3	HOFH 89053102	Gekko	kikuchii																						
O	220	I6	USNM 222793	Gekko	mindorensis																						
AA	392	F8	ACD 6075	Gekko	mindorensis	Philippines			Cabangaan																		
AA	392	F9	ACD 6076	Gekko	mindorensis	Philippines			Cabangaan																		
D	51	71	CDS 1228	Gekko	mindorensis	Philippines			Formon																		
D	51	72	CDS 1229	Gekko	mindorensis	Philippines			Formon																		
D	51	73	CDS 1230	Gekko	mindorensis	Philippines			Formon																		
D	51	74	CDS 1231	Gekko	mindorensis	Philippines			Formon																		
E	75	13	CDS 1235	Gekko	mindorensis	Philippines	Mindoro	Mindoro Oriental	Roxas City	Bagumbayan	"0m, LYF Hotel and restaurant"																
U	311	A2	CDS 3734	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	F3	CDS 3783	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	G5	CDS 3794	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	G6	CDS 3795	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	G7	CDS 3796	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	G8	CDS 3797	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	G9	CDS 3798	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	H1	CDS 3799	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	H2	CDS 3800	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	H3	CDS 3801	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	H4	CDS 3802	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	H5	CDS 3803	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	H6	CDS 3804	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	H7	CDS 3805	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	311	H8	CDS 3806	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	B7	CDS 3831	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	B8	CDS 3832	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	B9	CDS 3833	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	C1	CDS 3834	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	C2	CDS 3835	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	C3	CDS 3836	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	C4	CDS 3837	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	C5	CDS 3838	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	F1	CDS 3861	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	F2	CDS 3862	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	F3	CDS 3863	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	F4	CDS 3864	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	F5	CDS 3865	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	F6	CDS 3866	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	F7	CDS 3867	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	F8	CDS 3868	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	I6	CDS 3894	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	312	I7	CDS 3895	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	313	E2	CDS 3935	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
U	313	E3	CDS 3936	Gekko	mindorensis	Philippines	Lubang	Occidental Mindoro	Lubang	Vigo	Dangay																
AA	401	B1	CDS 6037	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
AA	401	B8	CDS 6044	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
AA	401	B9	CDS 6045	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
AA	401	C1	CDS 6046	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
AA	401	C2	CDS 6047	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
AA	401	C4	CDS 6049	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
AA	401	C5	CDS 6050	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
AA	401	C6	CDS 6051	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
AA	401	C7	CDS 6052	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
AA	401	C8	CDS 6053	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
AA	401	C9	CDS 6054	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos		"University of the Philippines - Los Banos Campus, Flat Rocks Area"																
AD	437	I5	DSM 1799	Gekko	mindorensis	Philippines	Luzon	Bulacan	Doña Remedios Trinidad (DRT)	Barangay Kabayunan; Langud River; Angat Waterched	Sitio Talagyo																
H	114	C2	ELR 373	Gekko	mindorensis	Philippines																					
H	114	D8	ELR 388	Gekko	mindorensis	Philippines																					
H	114	D9	ELR 389	Gekko	mindorensis	Philippines																					
H	114	E1	ELR 390	Gekko	mindorensis	Philippines																					
H	114	E2	ELR 391	Gekko	mindorensis	Philippines																					
H	114	E4	ELR 393	Gekko	mindorensis	Philippines																					
H	114	E5	ELR 394	Gekko	mindorensis	Philippines																					
H	114	E6	ELR 395	Gekko	mindorensis	Philippines																					
S	285	D6	RMB 10527	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos	Batong Malake	Mt. Makiling																
S	285	D7	RMB 10528	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos	Batong Malake	Mt. Makiling																
S	285	I2	RMB 10568	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos	Batong Malake	Mt. Makiling																
S	285	I3	RMB 10569	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos	Batong Malake	Mt. Makiling																
S	285	I4	RMB 10570	Gekko	mindorensis	Philippines	Luzon	Laguna	Los Banos	Batong Malake	Mt. Makiling																
U	307	E3	RMB 12524	Gekko	mindorensis	Philippines	Luzon	Aurora	Baler	Zabali	ASCOT																
Z	380	H1	RMB 13655	Gekko	mindorensis	Philippines	Luzon	Quezon	Atimonan																		
Z	380	H2	RMB 13656	Gekko	mindorensis	Philippines	Luzon	Quezon	Atimonan																		
Z	380	H3	RMB 13657	Gekko	mindorensis	Philippines	Luzon	Quezon	Atimonan																		
Z	380	H4	RMB 13658	Gekko	mindorensis	Philippines	Luzon	Quezon	Atimonan																		
Z	380	H5	RMB 13659	Gekko	mindorensis	Philippines	Luzon	Quezon	Atimonan																		
Z	380	H6	RMB 13660	Gekko	mindorensis	Philippines	Luzon	Quezon	Atimonan																		
Z	380	H7	RMB 13661	Gekko	mindorensis	Philippines	Luzon	Quezon	Atimonan																		
Z	380	H8	RMB 13662	Gekko	mindorensis	Philippines	Luzon	Quezon	Atimonan																		
Z	380	H9	RMB 13663	Gekko	mindorensis	Philippines	Luzon	Quezon	Atimonan																		
AD	445	E7	RMB 15337	Gekko	mindorensis	Philippines	Cebu Isl.	Cebu	Argao		Mt. Lantoy; N 9.901°; E: 123.530°; 400 masl																
AD	445	E8	RMB 15338	Gekko	mindorensis	Philippines	Cebu Isl.	Cebu	Argao		Mt. Lantoy; N 9.901°; E: 123.530°; 400 masl																
F	89	8	RMB 3252	Gekko	mindorensis				Negros																		
F	76	6	RMB 4981	Gekko	mindorensis	Philippines	Mindoro		Formon																		
F	76	7	RMB 4982	Gekko	mindorensis	Philippines	Mindoro		Formon																		
F	76	25	RMB 5005	Gekko	mindorensis	Philippines	Mindoro		Formon																		
F	76	26	RMB 5006	Gekko	mindorensis	Philippines	Mindoro		FRIM Campus																		
C	35	Loose	RMB 502	Gekko	mindorensis	Philippines	Mindoro			Tamaraw Falls																	
C	35	Loose	RMB 514	Gekko	mindorensis	Philippines	Mindoro			Tamaraw Falls																	
C	35	Loose	RMB 515	Gekko	mindorensis	Philippines	Mindoro			Tamaraw Falls																	
Y	369	G8	RMB13574	Gekko	mindorensis	Philippines	Luzon	Nueva Viscaya	Quezon	Maddiangat	"Mt. Palali, low elev."																
Y	369	G9	RMB13575	Gekko	mindorensis	Philippines	Luzon	Nueva Viscaya	Quezon	Maddiangat	"Mt. Palali, low elev."																
AD	447	A6	AC D 7354	Gekko	monarchus	Philippines	Palawan	Palawan	El Nido																		
AD	447	A7	AC D 7355	Gekko	monarchus	Philippines	Palawan	Palawan	El Nido																		
AD	447	B2	AC D 7359	Gekko	monarchus	Philippines	Palawan	Palawan	El Nido																		
AD	447	B3	AC D 7360	Gekko	monarchus	Philippines	Palawan	Palawan	El Nido																		
AD	447	B4	AC D 7361	Gekko	monarchus	Philippines	Palawan	Palawan	El Nido																		
AD	447	B6	AC D 7363	Gekko	monarchus	Philippines	Palawan	Palawan	El Nido																		
L	166	B1	ACD 3020	Gekko	monarchus		San Jose																				
J	136	55	ACD 3077	Gekko	monarchus	Philippines	Luzon	Isabela	San Mariano	Binatug																	
J	138	23	ACD 3210	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	138	24	ACD 3211	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	138	25	ACD 3212	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	138	26	ACD 3213	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	138	27	ACD 3214	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	138	28	ACD 3215	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	138	29	ACD 3216	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	138	30	ACD 3217	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	138	54	ACD 3243	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	138	55	ACD 3244	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	138	56	ACD 3245	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	139	51	ACD 3321	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	139	52	ACD 3322	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	140	39	ACD 3390	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	140	40	ACD 3391	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	140	41	ACD 3392	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	140	42	ACD 3393	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
J	140	50	ACD 3401	Gekko	monarchus	Philippines	Luzon	Cagayan	Gattaran	Nassiping																	
O	220	H8	BSI 1140	Gekko	monarchus																						
O	220	I2	BSI 317	Gekko	monarchus						Tangkoko																
O	220	H3	BSI 338	Gekko	monarchus						Tangkoko																
O	220	H2	BSI 339	Gekko	monarchus						Tangkoko																
O	220	H4	BSI 340	Gekko	monarchus						Tangkoko																
O	220	H5	BSI 787	Gekko	monarchus						Lombong																
E	75	59	CDS 1461	Gekko	monarchus	Philippines	Maestre de Campo	Romblon	Concepcion	San Vicente	"0m elev, 12deg54.935N, 121deg43.493E"																
E	75	60	CDS 1462	Gekko	monarchus	Philippines	Maestre de Campo	Romblon	Concepcion	San Vicente	"0m elev, 12deg54.935N, 121deg43.493E"																
E	75	61	CDS 1463	Gekko	monarchus	Philippines	Maestre de Campo	Romblon	Concepcion	San Vicente	"0m elev, 12deg54.935N, 121deg43.493E"																
O	220	H7	ISB 749	Gekko	monarchus						Puladu																
O	220	H6	ISB 819	Gekko	monarchus						Lombong																
O	220	H9	JAM 1337	Gekko	monarchus						Palawan																
O	220	I1	JAM 1338	Gekko	monarchus						Palawan																
O	220	I9	JAM 2558	Gekko	monarchus						Peleng																
O	220	I3	JAM 4827	Gekko	monarchus						Fotamebago																
Z	378	H6	LSUHC 4413	Gekko	monarchus	West Malaysia	Pulau Tioman	Pahang																			
Z	378	H7	LSUHC 4469	Gekko	monarchus	West Malaysia	Pulau Pemanggil	Johor																			
Z	378	H8	LSUHC 4692	Gekko	monarchus	West Malaysia	Pulau Tulai	Pahang																			
Z	378	H9	LSUHC 4737	Gekko	monarchus	West Malaysia	Pulau Aur	Johor																			
Z	378	I1	LSUHC 4824	Gekko	monarchus	West Malaysia		Selangor	Kepong																		
Z	378	I2	LSUHC 5215	Gekko	monarchus	West Malaysia	Pulau Seribuat	Pahang																			
Z	378	I3	LSUHC 5598	Gekko	monarchus	West Malaysia	Pulau Sembilang	Pahang																			
Z	378	I4	LSUHC 5710	Gekko	monarchus	West Malaysia	Pualu Aceh	Pahang																			
Z	378	I5	LSUHC 5742	Gekko	monarchus	West Malaysia	Pulau Bai Hujung	Johor																			
Z	378	I6	LSUHC 5840	Gekko	monarchus	West Malaysia	Pulau Lima Besar	Johor																			
Z	378	I7	LSUHC 6286	Gekko	monarchus	West Malaysia	Pulau Jahat	Pahang																			
Z	378	I8	LSUHC 6339	Gekko	monarchus	West Malaysia	Pulau Mentigi	Johor																			
Z	378	I9	LSUHC 6360	Gekko	monarchus	West Malaysia	Pulau Nangka Kecil	Johor																			
Z	379	A1	LSUHC 6370	Gekko	monarchus	West Malaysia	Pulau Simbang	Johor																			
Z	379	A2	LSUHC 6385	Gekko	monarchus	West Malaysia	Pulau Ibol	Johor																			
Z	379	A3	LSUHC 6459	Gekko	monarchus	West Malaysia		Pahang	Fraizer's Hill																		
Z	379	A4	LSUHC 6522	Gekko	monarchus	West Malaysia		Selangor	Kuala Selangor Natur Park																		
Z	379	A5	LSUHC 6665	Gekko	monarchus	West Malaysia		Selangor	Ampang Reservoir																		
Z	379	A6	LSUHC 6731	Gekko	monarchus	West Malaysia	Pulau Pinang	Pulau Pinang																			
Z	379	A7	LSUHC 6911	Gekko	monarchus	West Malaysia	Pulau Cebeh	Pahang																			
Z	379	A8	LSUHC 6946	Gekko	monarchus	West Malaysia	Pulau Mertang Timur	Pahang																			
Z	379	A9	LSUHC 6950	Gekko	monarchus	West Malaysia	Pulau Mertang Tengah	Pahang																			
Z	379	B1	LSUHC 6967	Gekko	monarchus	West Malaysia	Pulau Tunas Selatan	Pahang																			
Z	379	B2	LSUHC 6976	Gekko	monarchus	West Malaysia	Pulau Layak	Pahang																			
Z	379	B3	LSUHC 6982	Gekko	monarchus	West Malaysia	Pulau Pelanduk	Pahang																			
Z	379	B4	LSUHC 7007	Gekko	monarchus	West Malaysia	Pulau Penyambong	Johor																			
Z	379	B5	LSUHC 7056	Gekko	monarchus	West Malaysia		Pahang	Fraizer's Hill																		
Z	379	B6	LSUHC 7289	Gekko	monarchus	West Malaysia	Pulau Aur	Johor																			
Z	379	B7	LSUHC 7639	Gekko	monarchus	West Malaysia		Johor	Enau-Rompin																		
Z	379	B8	LSUHC 8020	Gekko	monarchus	West Malaysia		Johor	Pulau Pemanggil																		
Z	379	B9	LSUHC 8691	Gekko	monarchus	West Malaysia	Pulau Perhentian Besar	Terengganu																			
Z	379	C1	LSUHC 8914	Gekko	monarchus	West Malaysia		Johor	Gunung Panti Hutan Lipur																		
Z	379	C2	LSUHC 8952	Gekko	monarchus	West Malaysia	Pulau Besar	Melaka																			
Z	379	C3	LSUHC 9364	Gekko	monarchus	West Malaysia	Pulau Tenggol	Terengganu																			
G	102	H6	RMB 5286	Gekko	monarchus	Philippines	Lubang																				
I	133	21	RMB 6138	Gekko	monarchus	Philippines	Luzon	Isabela	Cabagan	Garita																	
AD	447	A5	AC D 7353	Gekko	palawanensis	Philippines	Palawan	Palawan	El Nido																		
AD	447	A8	AC D 7356	Gekko	palawanensis	Philippines	Palawan	Palawan	El Nido																		
A	6	F7	ACD 1278	Gekko	palawanensis	Philippines	Palawan	Palawan	Mt. Mantalingahan																		
A	6	C5	ACD 1295	Gekko	palawanensis	Philippines	Palawan		Victoria																		
M	187	G2	RMB 7460	Gekko	palawanensis	Philippines	Palawan																				
M	192	F9	RMB 7878	Gekko	palawanensis	Philippines	Palawan																				
M	193	B8	RMB 7922	Gekko	palawanensis	Philippines	Palawan	Quezon																			
M	193	B9	RMB 7923	Gekko	palawanensis	Philippines	Palawan	Quezon																			
M	193	C1	RMB 7924	Gekko	palawanensis	Philippines	Palawan	Quezon																			
M	193	C6	RMB 7929	Gekko	palawanensis	Philippines	Palawan	Quezon																			
M	193	C7	RMB 7930	Gekko	palawanensis	Philippines	Palawan	Quezon																			
M	193	C8	RMB 7931	Gekko	palawanensis	Philippines	Palawan	Quezon																			
M	193	D2	RMB 7937	Gekko	palawanensis	Philippines	Palawan	Quezon																			
M	193	D3	RMB 7938	Gekko	palawanensis	Philippines	Palawan	Quezon																			
M	182	E4	RMB 7605	Gekko	porosus	Philippines	Batan																				
M	182	E5	RMB 7606	Gekko	porosus	Philippines	Batan																				
M	182	E6	RMB 7607	Gekko	porosus	Philippines	Batan																				
M	182	E7	RMB 7608	Gekko	porosus	Philippines	Batan																				
M	182	E8	RMB 7609	Gekko	porosus	Philippines	Batan																				
T	286	D8	RMB 9011	Gekko	porosus	Philippines	Batan	Batanes	Ivana	San Vicente	Sitio Chyaten																
T	286	D9	RMB 9012	Gekko	porosus	Philippines	Batan	Batanes	Ivana	San Vicente	Sitio Chyaten																
T	286	H7	RMB 9046	Gekko	porosus	Philippines	Batan	Batanes	Basco	San Antonio	Chadpidan																
T	287	B7	RMB 9524	Gekko	porosus	Philippines	Batan	Batanes	Basco	San Antonio	Chadpidan																
T	287	D3	RMB 9538	Gekko	porosus	Philippines	Batan	Batanes	Basco	San Antonio	Chadpidan																
B	19	H5	RMB 2961	Gekko	romblon	Philippines	Sibuyan		sibuyan																		
B	19	H6	RMB 2961	Gekko	romblon	Philippines	Sibuyan		sibuyan																		
O	220	F4	RMB 2961	Gekko	romblon	Philippines	Sibuyan		sibuyan																		
D	50	70	RMB 5124	Gekko	romblon	Philippines	Romblon	Romblon	Lunas																		
